lat,lon,date,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
40.92,29.2,202013,15.53,0.55,48.39,1.57
40.92,29.2,202113,15.08,0.54,51.58,2.05
40.92,29.2,202213,15.27,0.54,48.95,1.69
40.92,29.2,202313,14.5,0.51,53.92,2.13
40.92,29.23,202013,15.53,0.55,48.39,1.57
40.92,29.23,202113,15.08,0.54,51.58,2.05
40.92,29.23,202213,15.27,0.54,48.95,1.69
40.92,29.23,202313,14.5,0.51,53.92,2.13
40.92,29.26,202013,15.53,0.55,48.39,1.57
40.92,29.26,202113,15.08,0.54,51.58,2.05
40.92,29.26,202213,15.27,0.54,48.95,1.69
40.92,29.26,202313,14.5,0.51,53.92,2.13
40.92,29.29,202013,15.53,0.55,48.39,1.57
40.92,29.29,202113,15.08,0.54,51.58,2.05
40.92,29.29,202213,15.27,0.54,48.95,1.69
40.92,29.29,202313,14.5,0.51,53.92,2.13
40.92,29.32,202013,15.53,0.55,48.39,1.57
40.92,29.32,202113,15.08,0.54,51.58,2.05
40.92,29.32,202213,15.27,0.54,48.95,1.69
40.92,29.32,202313,14.5,0.51,53.92,2.13
40.92,29.35,202013,15.53,0.55,48.39,1.57
40.92,29.35,202113,15.08,0.54,51.58,2.05
40.92,29.35,202213,15.27,0.54,48.95,1.69
40.92,29.35,202313,14.5,0.51,53.92,2.13
40.92,29.38,202013,15.53,0.55,48.39,1.57
40.92,29.38,202113,15.08,0.54,51.58,2.05
40.92,29.38,202213,15.27,0.54,48.95,1.69
40.92,29.38,202313,14.5,0.51,53.92,2.13
40.92,29.41,202013,15.53,0.55,48.39,1.57
40.92,29.41,202113,15.08,0.54,51.58,2.05
40.92,29.41,202213,15.27,0.54,48.95,1.69
40.92,29.41,202313,14.5,0.51,53.92,2.13
40.94,29.11,202013,15.53,0.55,48.39,1.57
40.94,29.11,202113,15.08,0.54,51.58,2.05
40.94,29.11,202213,15.27,0.54,48.95,1.69
40.94,29.11,202313,14.5,0.51,53.92,2.13
40.94,29.14,202013,15.53,0.55,48.39,1.57
40.94,29.14,202113,15.08,0.54,51.58,2.05
40.94,29.14,202213,15.27,0.54,48.95,1.69
40.94,29.14,202313,14.5,0.51,53.92,2.13
40.94,29.17,202013,15.53,0.55,48.39,1.57
40.94,29.17,202113,15.08,0.54,51.58,2.05
40.94,29.17,202213,15.27,0.54,48.95,1.69
40.94,29.17,202313,14.5,0.51,53.92,2.13
40.94,29.2,202013,15.53,0.55,48.39,1.57
40.94,29.2,202113,15.08,0.54,51.58,2.05
40.94,29.2,202213,15.27,0.54,48.95,1.69
40.94,29.2,202313,14.5,0.51,53.92,2.13
40.94,29.23,202013,15.53,0.55,48.39,1.57
40.94,29.23,202113,15.08,0.54,51.58,2.05
40.94,29.23,202213,15.27,0.54,48.95,1.69
40.94,29.23,202313,14.5,0.51,53.92,2.13
40.94,29.26,202013,15.53,0.55,48.39,1.57
40.94,29.26,202113,15.08,0.54,51.58,2.05
40.94,29.26,202213,15.27,0.54,48.95,1.69
40.94,29.26,202313,14.5,0.51,53.92,2.13
40.94,29.29,202013,15.53,0.55,48.39,1.57
40.94,29.29,202113,15.08,0.54,51.58,2.05
40.94,29.29,202213,15.27,0.54,48.95,1.69
40.94,29.29,202313,14.5,0.51,53.92,2.13
40.94,29.32,202013,15.53,0.55,48.39,1.57
40.94,29.32,202113,15.08,0.54,51.58,2.05
40.94,29.32,202213,15.27,0.54,48.95,1.69
40.94,29.32,202313,14.5,0.51,53.92,2.13
40.94,29.35,202013,15.53,0.55,48.39,1.57
40.94,29.35,202113,15.08,0.54,51.58,2.05
40.94,29.35,202213,15.27,0.54,48.95,1.69
40.94,29.35,202313,14.5,0.51,53.92,2.13
40.94,29.38,202013,15.53,0.55,48.39,1.57
40.94,29.38,202113,15.08,0.54,51.58,2.05
40.94,29.38,202213,15.27,0.54,48.95,1.69
40.94,29.38,202313,14.5,0.51,53.92,2.13
40.94,29.41,202013,15.53,0.55,48.39,1.57
40.94,29.41,202113,15.08,0.54,51.58,2.05
40.94,29.41,202213,15.27,0.54,48.95,1.69
40.94,29.41,202313,14.5,0.51,53.92,2.13
40.96,28.63,202013,15.68,0.56,57.85,1.46
40.96,28.63,202113,15.32,0.54,60.77,1.82
40.96,28.63,202213,15.66,0.56,56.18,1.51
40.96,28.63,202313,14.84,0.53,62.4,1.78
40.96,28.81,202013,15.68,0.56,57.85,1.46
40.96,28.81,202113,15.32,0.54,60.77,1.82
40.96,28.81,202213,15.66,0.56,56.18,1.51
40.96,28.81,202313,14.84,0.53,62.4,1.78
40.96,28.84,202013,15.68,0.56,57.85,1.46
40.96,28.84,202113,15.32,0.54,60.77,1.82
40.96,28.84,202213,15.66,0.56,56.18,1.51
40.96,28.84,202313,14.84,0.53,62.4,1.78
40.96,29.08,202013,15.53,0.55,48.39,1.57
40.96,29.08,202113,15.08,0.54,51.58,2.05
40.96,29.08,202213,15.27,0.54,48.95,1.69
40.96,29.08,202313,14.5,0.51,53.92,2.13
40.96,29.11,202013,15.53,0.55,48.39,1.57
40.96,29.11,202113,15.08,0.54,51.58,2.05
40.96,29.11,202213,15.27,0.54,48.95,1.69
40.96,29.11,202313,14.5,0.51,53.92,2.13
40.96,29.14,202013,15.53,0.55,48.39,1.57
40.96,29.14,202113,15.08,0.54,51.58,2.05
